img,id,rep,leafNum,morphotype,pheno
B_oleracea218_A_1_p1_mask.jpg,218,A,3,macrocarpa,leafy
B_oleracea218_A_2_p2_mask.jpg,218,A,4,macrocarpa,leafy
B_oleracea218_B_0_p0_mask.jpg,218,B,2,macrocarpa,leafy
B_oleracea218_B_1_p1_mask.jpg,218,B,3,macrocarpa,leafy
B_oleracea218_B_2_p2_mask.jpg,218,B,4,macrocarpa,leafy
B_oleracea218_C_0_p0_mask.jpg,218,C,2,macrocarpa,leafy
B_oleracea218_C_1_p1_mask.jpg,218,C,3,macrocarpa,leafy
B_oleracea218_C_2_p2_mask.jpg,218,C,4,macrocarpa,leafy
B_oleracea218_D_0_p0_mask.jpg,218,D,2,macrocarpa,leafy
B_oleracea218_D_1_p1_mask.jpg,218,D,3,macrocarpa,leafy
B_oleracea218_D_3_p3_mask.jpg,218,D,4,macrocarpa,leafy
B_oleracea219_A_0_p0_mask.jpg,219,A,2,macrocarpa,leafy
B_oleracea219_A_1_p1_mask.jpg,219,A,3,macrocarpa,leafy
B_oleracea219_A_2_p2_mask.jpg,219,A,4,macrocarpa,leafy
B_oleracea220_A_0_p0_mask.jpg,220,A,2,macrocarpa,leafy
B_oleracea220_A_1_p1_mask.jpg,220,A,3,macrocarpa,leafy
B_oleracea220_A_2_p2_mask.jpg,220,A,4,macrocarpa,leafy
B_oleracea220_B_0_p0_mask.jpg,220,B,2,macrocarpa,leafy
B_oleracea220_B_1_p1_mask.jpg,220,B,3,macrocarpa,leafy
B_oleracea220_B_2_p2_mask.jpg,220,B,4,macrocarpa,leafy
B_oleracea220_C_0_p0_mask.jpg,220,C,2,macrocarpa,leafy
B_oleracea220_C_1_p1_mask.jpg,220,C,3,macrocarpa,leafy
B_oleracea220_C_2_p2_mask.jpg,220,C,4,macrocarpa,leafy
B_oleracea220_D_0_p0_mask.jpg,220,D,2,macrocarpa,leafy
B_oleracea220_D_1_p1_mask.jpg,220,D,3,macrocarpa,leafy
B_oleracea220_D_2_p2_mask.jpg,220,D,4,macrocarpa,leafy
B_oleracea221_A_0_p0_mask.jpg,221,A,2,macrocarpa,leafy
B_oleracea221_A_1_p1_mask.jpg,221,A,3,macrocarpa,leafy
B_oleracea221_A_2_p2_mask.jpg,221,A,4,macrocarpa,leafy
B_oleracea221_B_0_p0_mask.jpg,221,B,2,macrocarpa,leafy
B_oleracea221_B_1_p1_mask.jpg,221,B,3,macrocarpa,leafy
B_oleracea221_B_2_p2_mask.jpg,221,B,4,macrocarpa,leafy
B_oleracea221_C_0_p0_mask.jpg,221,C,2,macrocarpa,leafy
B_oleracea221_C_1_p1_mask.jpg,221,C,3,macrocarpa,leafy
B_oleracea221_C_2_p2_mask.jpg,221,C,4,macrocarpa,leafy
B_oleracea221_D_0_p0_mask.jpg,221,D,2,macrocarpa,leafy
B_oleracea221_D_1_p1_mask.jpg,221,D,3,macrocarpa,leafy
B_oleracea221_D_2_p2_mask.jpg,221,D,4,macrocarpa,leafy
B_oleracea222_A_0_p0_mask.jpg,222,A,2,montana,leafy
B_oleracea222_A_1_p1_mask.jpg,222,A,3,montana,leafy
B_oleracea222_A_2_p2_mask.jpg,222,A,4,montana,leafy
B_oleracea222_B_0_p0_mask.jpg,222,B,2,montana,leafy
B_oleracea222_B_1_p1_mask.jpg,222,B,3,montana,leafy
B_oleracea222_B_2_p2_mask.jpg,222,B,4,montana,leafy
B_oleracea222_C_0_p0_mask.jpg,222,C,2,montana,leafy
B_oleracea222_C_1_p1_mask.jpg,222,C,3,montana,leafy
B_oleracea222_C_2_p2_mask.jpg,222,C,4,montana,leafy
B_oleracea222_D_0_p0_mask.jpg,222,D,2,montana,leafy
B_oleracea222_D_1_p1_mask.jpg,222,D,3,montana,leafy
B_oleracea222_D_2_p2_mask.jpg,222,D,4,montana,leafy
B_oleracea224_A_0_p0_mask.jpg,224,A,2,montana,leafy
B_oleracea224_A_1_p1_mask.jpg,224,A,3,montana,leafy
B_oleracea224_A_2_p2_mask.jpg,224,A,4,montana,leafy
B_oleracea224_B_0_p0_mask.jpg,224,B,2,montana,leafy
B_oleracea224_B_1_p1_mask.jpg,224,B,3,montana,leafy
B_oleracea224_B_2_p2_mask.jpg,224,B,4,montana,leafy
B_oleracea224_C_0_p0_mask.jpg,224,C,2,montana,leafy
B_oleracea224_C_1_p1_mask.jpg,224,C,3,montana,leafy
B_oleracea224_C_2_p2_mask.jpg,224,C,4,montana,leafy
B_oleracea226_A_0_p0_mask.jpg,226,A,2,rupestris,leafy
B_oleracea226_A_1_p1_mask.jpg,226,A,3,rupestris,leafy
B_oleracea226_A_2_p2_mask.jpg,226,A,4,rupestris,leafy
B_oleracea226_B_0_p0_mask.jpg,226,B,2,rupestris,leafy
B_oleracea226_B_1_p1_mask.jpg,226,B,3,rupestris,leafy
B_oleracea226_B_2_p2_mask.jpg,226,B,4,rupestris,leafy
B_oleracea226_C_0_p0_mask.jpg,226,C,2,rupestris,leafy
B_oleracea226_C_1_p1_mask.jpg,226,C,3,rupestris,leafy
B_oleracea226_C_2_p2_mask.jpg,226,C,4,rupestris,leafy
B_oleracea226_D_0_p0_mask.jpg,226,D,2,rupestris,leafy
B_oleracea226_D_1_p1_mask.jpg,226,D,3,rupestris,leafy
B_oleracea226_D_2_p2_mask.jpg,226,D,4,rupestris,leafy
B_oleracea227_A_0_p0_mask.jpg,227,A,2,rupestris,leafy
B_oleracea227_A_1_p1_mask.jpg,227,A,3,rupestris,leafy
B_oleracea227_A_2_p2_mask.jpg,227,A,4,rupestris,leafy
B_oleracea227_B_0_p0_mask.jpg,227,B,2,rupestris,leafy
B_oleracea227_B_1_p1_mask.jpg,227,B,3,rupestris,leafy
B_oleracea227_B_2_p2_mask.jpg,227,B,4,rupestris,leafy
B_oleracea227_C_0_p0_mask.jpg,227,C,2,rupestris,leafy
B_oleracea227_C_1_p1_mask.jpg,227,C,3,rupestris,leafy
B_oleracea227_C_2_p2_mask.jpg,227,C,4,rupestris,leafy
B_oleracea227_D_0_p0_mask.jpg,227,D,2,rupestris,leafy
B_oleracea227_D_1_p1_mask.jpg,227,D,3,rupestris,leafy
B_oleracea227_D_2_p2_mask.jpg,227,D,4,rupestris,leafy
B_oleracea228_A_0_p0_mask.jpg,228,A,2,rupestris,leafy
B_oleracea228_A_1_p1_mask.jpg,228,A,3,rupestris,leafy
B_oleracea228_A_2_p2_mask.jpg,228,A,4,rupestris,leafy
B_oleracea228_B_0_p0_mask.jpg,228,B,2,rupestris,leafy
B_oleracea228_B_1_p1_mask.jpg,228,B,3,rupestris,leafy
B_oleracea228_B_2_p2_mask.jpg,228,B,4,rupestris,leafy
B_oleracea228_C_0_p0_mask.jpg,228,C,2,rupestris,leafy
B_oleracea228_C_1_p1_mask.jpg,228,C,3,rupestris,leafy
B_oleracea228_C_2_p2_mask.jpg,228,C,4,rupestris,leafy
B_oleracea228_D_0_p0_mask.jpg,228,D,2,rupestris,leafy
B_oleracea228_D_1_p1_mask.jpg,228,D,3,rupestris,leafy
B_oleracea228_D_2_p2_mask.jpg,228,D,4,rupestris,leafy
B_oleracea229_A_0_p0_mask.jpg,229,A,2,rupestris,leafy
B_oleracea229_A_1_p1_mask.jpg,229,A,3,rupestris,leafy
B_oleracea229_A_2_p2_mask.jpg,229,A,4,rupestris,leafy
B_oleracea230_A_0_p0_mask.jpg,230,A,2,rupestris,leafy
B_oleracea230_A_1_p1_mask.jpg,230,A,3,rupestris,leafy
B_oleracea230_A_2_p2_mask.jpg,230,A,4,rupestris,leafy
B_oleracea230_B_0_p0_mask.jpg,230,B,2,rupestris,leafy
B_oleracea230_B_1_p1_mask.jpg,230,B,3,rupestris,leafy
B_oleracea230_B_2_p2_mask.jpg,230,B,4,rupestris,leafy
B_oleracea230_C_0_p0_mask.jpg,230,C,2,rupestris,leafy
B_oleracea230_C_1_p1_mask.jpg,230,C,3,rupestris,leafy
B_oleracea230_C_2_p2_mask.jpg,230,C,4,rupestris,leafy
B_oleracea230_D_0_p0_mask.jpg,230,D,2,rupestris,leafy
B_oleracea230_D_1_p1_mask.jpg,230,D,3,rupestris,leafy
B_oleracea230_D_2_p2_mask.jpg,230,D,4,rupestris,leafy
B_oleracea231_A_0_p0_mask.jpg,231,A,2,rupestris,leafy
B_oleracea231_A_1_p1_mask.jpg,231,A,3,rupestris,leafy
B_oleracea231_A_2_p2_mask.jpg,231,A,4,rupestris,leafy
B_oleracea231_B_0_p0_mask.jpg,231,B,2,rupestris,leafy
B_oleracea231_B_1_p1_mask.jpg,231,B,3,rupestris,leafy
B_oleracea231_B_2_p2_mask.jpg,231,B,4,rupestris,leafy
B_oleracea231_C_0_p0_mask.jpg,231,C,2,rupestris,leafy
B_oleracea231_C_1_p1_mask.jpg,231,C,3,rupestris,leafy
B_oleracea231_C_2_p2_mask.jpg,231,C,4,rupestris,leafy
B_oleracea231_D_0_p0_mask.jpg,231,D,2,rupestris,leafy
B_oleracea231_D_1_p1_mask.jpg,231,D,3,rupestris,leafy
B_oleracea231_D_2_p2_mask.jpg,231,D,4,rupestris,leafy
B_oleracea232_A_0_p0_mask.jpg,232,A,2,rupestris,leafy
B_oleracea232_A_1_p1_mask.jpg,232,A,3,rupestris,leafy
B_oleracea232_A_2_p2_mask.jpg,232,A,4,rupestris,leafy
B_oleracea232_B_0_p0_mask.jpg,232,B,2,rupestris,leafy
B_oleracea232_B_1_p1_mask.jpg,232,B,3,rupestris,leafy
B_oleracea232_B_2_p2_mask.jpg,232,B,4,rupestris,leafy
B_oleracea232_C_0_p0_mask.jpg,232,C,2,rupestris,leafy
B_oleracea232_C_1_p1_mask.jpg,232,C,3,rupestris,leafy
B_oleracea232_C_2_p2_mask.jpg,232,C,4,rupestris,leafy
B_oleracea232_D_0_p0_mask.jpg,232,D,2,rupestris,leafy
B_oleracea232_D_1_p1_mask.jpg,232,D,3,rupestris,leafy
B_oleracea232_D_2_p2_mask.jpg,232,D,4,rupestris,leafy
B_oleracea233_A_0_p0_mask.jpg,233,A,2,villosa,leafy
B_oleracea233_A_1_p1_mask.jpg,233,A,3,villosa,leafy
B_oleracea233_A_2_p2_mask.jpg,233,A,4,villosa,leafy
B_oleracea233_B_0_p0_mask.jpg,233,B,2,villosa,leafy
B_oleracea233_B_1_p1_mask.jpg,233,B,3,villosa,leafy
B_oleracea233_B_2_p2_mask.jpg,233,B,4,villosa,leafy
B_oleracea233_C_0_p0_mask.jpg,233,C,2,villosa,leafy
B_oleracea233_C_1_p1_mask.jpg,233,C,3,villosa,leafy
B_oleracea233_C_2_p2_mask.jpg,233,C,4,villosa,leafy
B_oleracea233_D_0_p0_mask.jpg,233,D,2,villosa,leafy
B_oleracea233_D_1_p1_mask.jpg,233,D,3,villosa,leafy
B_oleracea233_D_2_p2_mask.jpg,233,D,4,villosa,leafy
B_oleracea234_A_0_p0_mask.jpg,234,A,2,villosa,leafy
B_oleracea234_A_1_p1_mask.jpg,234,A,3,villosa,leafy
B_oleracea234_A_2_p2_mask.jpg,234,A,4,villosa,leafy
B_oleracea234_B_Leaf2_3_0_p0_mask.jpg,234,B,2,villosa,leafy
B_oleracea234_B_Leaf2_3_1_p1_mask.jpg,234,B,3,villosa,leafy
B_oleracea234_B_leaf4_0_p0_mask.jpg,234,B,4,villosa,leafy
B_oleracea234_C_0_p0_mask.jpg,234,C,2,villosa,leafy
B_oleracea234_C_1_p1_mask.jpg,234,C,3,villosa,leafy
B_oleracea234_C_2_p2_mask.jpg,234,C,4,villosa,leafy
B_oleracea234_D_0_p0_mask.jpg,234,D,2,villosa,leafy
B_oleracea234_D_1_p1_mask.jpg,234,D,3,villosa,leafy
B_oleracea234_D_2_p2_mask.jpg,234,D,4,villosa,leafy
B_oleracea236_A_0_p0_mask.jpg,236,A,2,villosa,leafy
B_oleracea236_A_1_p1_mask.jpg,236,A,3,villosa,leafy
B_oleracea236_A_2_p2_mask.jpg,236,A,4,villosa,leafy
B_oleracea236_B_0_p0_mask.jpg,236,B,2,villosa,leafy
B_oleracea236_B_1_p1_mask.jpg,236,B,3,villosa,leafy
B_oleracea236_B_2_p2_mask.jpg,236,B,4,villosa,leafy
B_oleracea236_C_0_p0_mask.jpg,236,C,2,villosa,leafy
B_oleracea236_C_1_p1_mask.jpg,236,C,3,villosa,leafy
B_oleracea236_C_2_p2_mask.jpg,236,C,4,villosa,leafy
B_oleracea236_D_0_p0_mask.jpg,236,D,2,villosa,leafy
B_oleracea236_D_1_p1_mask.jpg,236,D,3,villosa,leafy
B_oleracea236_D_2_p2_mask.jpg,236,D,4,villosa,leafy
B_oleracea237_A_0_p0_mask.jpg,237,A,2,villosa,leafy
B_oleracea237_A_1_p1_mask.jpg,237,A,3,villosa,leafy
B_oleracea237_A_2_p2_mask.jpg,237,A,4,villosa,leafy
B_oleracea237_B_0_p0_mask.jpg,237,B,2,villosa,leafy
B_oleracea237_B_1_p1_mask.jpg,237,B,3,villosa,leafy
B_oleracea237_B_2_p2_mask.jpg,237,B,4,villosa,leafy
B_oleracea237_C_0_p0_mask.jpg,237,C,2,villosa,leafy
B_oleracea237_C_1_p1_mask.jpg,237,C,3,villosa,leafy
B_oleracea237_C_2_p2_mask.jpg,237,C,4,villosa,leafy
B_oleracea237_D_0_p0_mask.jpg,237,D,2,villosa,leafy
B_oleracea237_D_1_p1_mask.jpg,237,D,3,villosa,leafy
B_oleracea237_D_2_p2_mask.jpg,237,D,4,villosa,leafy
B_oleracea238_A_0_p0_mask.jpg,238,A,2,villosa,leafy
B_oleracea238_A_1_p1_mask.jpg,238,A,3,villosa,leafy
B_oleracea238_A_2_p2_mask.jpg,238,A,4,villosa,leafy
B_oleracea238_B_0_p0_mask.jpg,238,B,2,villosa,leafy
B_oleracea238_B_1_p1_mask.jpg,238,B,3,villosa,leafy
B_oleracea238_B_2_p2_mask.jpg,238,B,4,villosa,leafy
B_oleracea238_C_0_p0_mask.jpg,238,C,2,villosa,leafy
B_oleracea238_D_0_p0_mask.jpg,238,D,2,villosa,leafy
B_oleracea238_D_1_p1_mask.jpg,238,D,3,villosa,leafy
B_oleracea238_D_2_p2_mask.jpg,238,D,4,villosa,leafy
